Date,Close,close_Lag1,close_Lag2,close_Lag3
2022-01-19,515.859985,510.799988,525.690002,519.200012
2022-01-20,508.25,515.859985,510.799988,525.690002
2022-01-21,397.5,508.25,515.859985,510.799988
2022-01-24,387.149994,397.5,508.25,515.859985
2022-01-25,366.420013,387.149994,397.5,508.25
2022-01-26,359.700012,366.420013,387.149994,397.5
2022-01-27,386.700012,359.700012,366.420013,387.149994
2022-01-28,384.359985,386.700012,359.700012,366.420013
2022-01-31,427.140015,384.359985,386.700012,359.700012
2022-02-01,457.130005,427.140015,384.359985,386.700012
2022-02-02,429.480011,457.130005,427.140015,384.359985
2022-02-03,405.600006,429.480011,457.130005,427.140015
2022-02-04,410.170013,405.600006,429.480011,457.130005
2022-02-07,402.100006,410.170013,405.600006,429.480011
2022-02-08,403.529999,402.100006,410.170013,405.600006
2022-02-09,412.890015,403.529999,402.100006,410.170013
2022-02-10,406.269989,412.890015,403.529999,402.100006
2022-02-11,391.309998,406.269989,412.890015,403.529999
2022-02-14,396.570007,391.309998,406.269989,412.890015
2022-02-15,407.459991,396.570007,391.309998,406.269989
2022-02-16,398.079987,407.459991,396.570007,391.309998
2022-02-17,386.670013,398.079987,407.459991,396.570007
2022-02-18,391.290009,386.670013,398.079987,407.459991
2022-02-22,377.380005,391.290009,386.670013,398.079987
2022-02-23,367.459991,377.380005,391.290009,386.670013
2022-02-24,390.029999,367.459991,377.380005,391.290009
2022-02-25,390.799988,390.029999,367.459991,377.380005
2022-02-28,394.519989,390.799988,390.029999,367.459991
2022-03-01,386.23999,394.519989,390.799988,390.029999
2022-03-02,380.029999,386.23999,394.519989,390.799988
2022-03-03,368.070007,380.029999,386.23999,394.519989
2022-03-04,361.730011,368.070007,380.029999,386.23999
2022-03-07,350.26001,361.730011,368.070007,380.029999
2022-03-08,341.76001,350.26001,361.730011,368.070007
2022-03-09,358.790009,341.76001,350.26001,361.730011
2022-03-10,356.769989,358.790009,341.76001,350.26001
2022-03-11,340.320007,356.769989,358.790009,341.76001
2022-03-14,331.01001,340.320007,356.769989,358.790009
2022-03-15,343.75,331.01001,340.320007,356.769989
2022-03-16,357.529999,343.75,331.01001,340.320007
2022-03-17,371.399994,357.529999,343.75,331.01001
2022-03-18,380.600006,371.399994,357.529999,343.75
2022-03-21,374.589996,380.600006,371.399994,357.529999
2022-03-22,382.920013,374.589996,380.600006,371.399994
2022-03-23,374.48999,382.920013,374.589996,380.600006
2022-03-24,375.709991,374.48999,382.920013,374.589996
2022-03-25,373.850006,375.709991,374.48999,382.920013
2022-03-28,378.51001,373.850006,375.709991,374.48999
2022-03-29,391.820007,378.51001,373.850006,375.709991
2022-03-30,381.470001,391.820007,378.51001,373.850006
2022-03-31,374.589996,381.470001,391.820007,378.51001
2022-04-01,373.470001,374.589996,381.470001,391.820007
2022-04-04,391.5,373.470001,374.589996,381.470001
2022-04-05,380.149994,391.5,373.470001,374.589996
2022-04-06,368.350006,380.149994,391.5,373.470001
2022-04-07,362.149994,368.350006,380.149994,391.5
2022-04-08,355.880005,362.149994,368.350006,380.149994
2022-04-11,348.0,355.880005,362.149994,368.350006
2022-04-12,344.100006,348.0,355.880005,362.149994
2022-04-13,350.429993,344.100006,348.0,355.880005
2022-04-14,341.130005,350.429993,344.100006,348.0
2022-04-18,337.859985,341.130005,350.429993,344.100006
2022-04-19,348.609985,337.859985,341.130005,350.429993
2022-04-20,226.190002,348.609985,337.859985,341.130005
2022-04-21,218.220001,226.190002,348.609985,337.859985
2022-04-22,215.520004,218.220001,226.190002,348.609985
2022-04-25,209.910004,215.520004,218.220001,226.190002
2022-04-26,198.399994,209.910004,215.520004,218.220001
2022-04-27,188.539993,198.399994,209.910004,215.520004
2022-04-28,199.520004,188.539993,198.399994,209.910004
2022-04-29,190.360001,199.520004,188.539993,198.399994
2022-05-02,199.460007,190.360001,199.520004,188.539993
2022-05-03,199.869995,199.460007,190.360001,199.520004
2022-05-04,204.009995,199.869995,199.460007,190.360001
2022-05-05,188.320007,204.009995,199.869995,199.460007
2022-05-06,180.970001,188.320007,204.009995,199.869995
2022-05-09,173.100006,180.970001,188.320007,204.009995
2022-05-10,177.660004,173.100006,180.970001,188.320007
2022-05-11,166.369995,177.660004,173.100006,180.970001
2022-05-12,174.309998,166.369995,177.660004,173.100006
2022-05-13,187.639999,174.309998,166.369995,177.660004
2022-05-16,186.509995,187.639999,174.309998,166.369995
2022-05-17,190.559998,186.509995,187.639999,174.309998
2022-05-18,177.190002,190.559998,186.509995,187.639999
2022-05-19,183.479996,177.190002,190.559998,186.509995
2022-05-20,186.350006,183.479996,177.190002,190.559998
2022-05-23,187.440002,186.350006,183.479996,177.190002
2022-05-24,180.339996,187.440002,186.350006,183.479996
2022-05-25,187.830002,180.339996,187.440002,186.350006
2022-05-26,191.399994,187.830002,180.339996,187.440002
2022-05-27,195.190002,191.399994,187.830002,180.339996
2022-05-31,197.440002,195.190002,191.399994,187.830002
2022-06-01,192.910004,197.440002,195.190002,191.399994
2022-06-02,205.089996,192.910004,197.440002,195.190002
2022-06-03,198.979996,205.089996,192.910004,197.440002
2022-06-06,197.139999,198.979996,205.089996,192.910004
2022-06-07,198.610001,197.139999,198.979996,205.089996
2022-06-08,202.830002,198.610001,197.139999,198.979996
2022-06-09,192.770004,202.830002,198.610001,197.139999
2022-06-10,182.940002,192.770004,202.830002,198.610001
2022-06-13,169.690002,182.940002,192.770004,202.830002
2022-06-14,167.539993,169.690002,182.940002,192.770004
2022-06-15,180.110001,167.539993,169.690002,182.940002
2022-06-16,173.350006,180.110001,167.539993,169.690002
2022-06-17,175.509995,173.350006,180.110001,167.539993
2022-06-21,170.910004,175.509995,173.350006,180.110001
2022-06-22,178.889999,170.910004,175.509995,173.350006
2022-06-23,181.710007,178.889999,170.910004,175.509995
2022-06-24,190.850006,181.710007,178.889999,170.910004
2022-06-27,189.139999,190.850006,181.710007,178.889999
2022-06-28,179.600006,189.139999,190.850006,181.710007
2022-06-29,178.360001,179.600006,189.139999,190.850006
2022-06-30,174.869995,178.360001,179.600006,189.139999
2022-07-01,179.949997,174.869995,178.360001,179.600006
2022-07-05,185.880005,179.949997,174.869995,178.360001
2022-07-06,184.059998,185.880005,179.949997,174.869995
2022-07-07,189.270004,184.059998,185.880005,179.949997
2022-07-08,186.979996,189.270004,184.059998,185.880005
2022-07-11,177.339996,186.979996,189.270004,184.059998
2022-07-12,174.449997,177.339996,186.979996,189.270004
2022-07-13,176.559998,174.449997,177.339996,186.979996
2022-07-14,174.779999,176.559998,174.449997,177.339996
2022-07-15,189.110001,174.779999,176.559998,174.449997
2022-07-18,190.919998,189.110001,174.779999,176.559998
2022-07-19,201.630005,190.919998,189.110001,174.779999
2022-07-20,216.440002,201.630005,190.919998,189.110001
2022-07-21,223.880005,216.440002,201.630005,190.919998
2022-07-22,220.440002,223.880005,216.440002,201.630005
2022-07-25,218.509995,220.440002,223.880005,216.440002
2022-07-26,213.910004,218.509995,220.440002,223.880005
2022-07-27,226.75,213.910004,218.509995,220.440002
2022-07-28,226.020004,226.75,213.910004,218.509995
2022-07-29,224.899994,226.020004,226.75,213.910004
2022-08-01,226.210007,224.899994,226.020004,226.75
2022-08-02,221.419998,226.210007,224.899994,226.020004
2022-08-03,226.729996,221.419998,226.210007,224.899994
2022-08-04,229.910004,226.729996,221.419998,226.210007
2022-08-05,226.779999,229.910004,226.729996,221.419998
2022-08-08,233.490005,226.779999,229.910004,226.729996
2022-08-09,229.940002,233.490005,226.779999,229.910004
2022-08-10,244.110001,229.940002,233.490005,226.779999
2022-08-11,242.699997,244.110001,229.940002,233.490005
2022-08-12,249.300003,242.699997,244.110001,229.940002
2022-08-15,249.110001,249.300003,242.699997,244.110001
2022-08-16,245.690002,249.110001,249.300003,242.699997
2022-08-17,241.149994,245.690002,249.110001,249.300003
2022-08-18,245.169998,241.149994,245.690002,249.110001
2022-08-19,241.160004,245.169998,241.149994,245.690002
2022-08-22,226.539993,241.160004,245.169998,241.149994
2022-08-23,224.550003,226.539993,241.160004,245.169998
2022-08-24,229.610001,224.550003,226.539993,241.160004
2022-08-25,233.979996,229.610001,224.550003,226.539993
2022-08-26,223.279999,233.979996,229.610001,224.550003
2022-08-29,224.570007,223.279999,233.979996,229.610001
2022-08-30,220.649994,224.570007,223.279999,233.979996
2022-08-31,223.559998,220.649994,224.570007,223.279999
2022-09-01,230.039993,223.559998,220.649994,224.570007
2022-09-02,226.110001,230.039993,223.559998,220.649994
2022-09-06,218.389999,226.110001,230.039993,223.559998
2022-09-07,228.960007,218.389999,226.110001,230.039993
2022-09-08,227.440002,228.960007,218.389999,226.110001
2022-09-09,233.570007,227.440002,228.960007,218.389999
2022-09-12,236.529999,233.570007,227.440002,228.960007
2022-09-13,218.130005,236.529999,233.570007,227.440002
2022-09-14,224.119995,218.130005,236.529999,233.570007
2022-09-15,235.380005,224.119995,218.130005,236.529999
2022-09-16,240.130005,235.380005,224.119995,218.130005
2022-09-19,243.630005,240.130005,235.380005,224.119995
2022-09-20,242.850006,243.630005,240.130005,235.380005
2022-09-21,236.869995,242.850006,243.630005,240.130005
2022-09-22,237.050003,236.869995,242.850006,243.630005
2022-09-23,226.410004,237.050003,236.869995,242.850006
2022-09-26,224.070007,226.410004,237.050003,236.869995
2022-09-27,224.360001,224.070007,226.410004,237.050003
2022-09-28,245.199997,224.360001,224.070007,226.410004
2022-09-29,239.710007,245.199997,224.360001,224.070007
2022-09-30,235.440002,239.710007,245.199997,224.360001
2022-10-03,239.039993,235.440002,239.710007,245.199997
2022-10-04,240.740005,239.039993,235.440002,239.710007
2022-10-05,236.729996,240.740005,239.039993,235.440002
2022-10-06,240.020004,236.729996,240.740005,239.039993
2022-10-07,224.75,240.020004,236.729996,240.740005
2022-10-10,229.979996,224.75,240.020004,236.729996
2022-10-11,214.289993,229.979996,224.75,240.020004
2022-10-12,220.869995,214.289993,229.979996,224.75
2022-10-13,232.509995,220.869995,214.289993,229.979996
2022-10-14,230.0,232.509995,220.869995,214.289993
2022-10-17,245.100006,230.0,232.509995,220.869995
2022-10-18,240.860001,245.100006,230.0,232.509995
2022-10-19,272.380005,240.860001,245.100006,230.0
2022-10-20,268.160004,272.380005,240.860001,245.100006
2022-10-21,289.570007,268.160004,272.380005,240.860001
2022-10-24,282.450012,289.570007,268.160004,272.380005
2022-10-25,291.019989,282.450012,289.570007,268.160004
2022-10-26,298.619995,291.019989,282.450012,289.570007
2022-10-27,296.940002,298.619995,291.019989,282.450012
2022-10-28,295.720001,296.940002,298.619995,291.019989
2022-10-31,291.880005,295.720001,296.940002,298.619995
2022-11-01,286.75,291.880005,295.720001,296.940002
2022-11-02,273.0,286.75,291.880005,295.720001
2022-11-03,269.059998,273.0,286.75,291.880005
2022-11-04,260.790009,269.059998,273.0,286.75
2022-11-07,258.600006,260.790009,269.059998,273.0
2022-11-08,263.459991,258.600006,260.790009,269.059998
2022-11-09,254.660004,263.459991,258.600006,260.790009
2022-11-10,274.970001,254.660004,263.459991,258.600006
2022-11-11,290.130005,274.970001,254.660004,263.459991
2022-11-14,299.269989,290.130005,274.970001,254.660004
2022-11-15,310.200012,299.269989,290.130005,274.970001
2022-11-16,306.019989,310.200012,299.269989,290.130005
2022-11-17,295.279999,306.019989,310.200012,299.269989
2022-11-18,287.980011,295.279999,306.019989,310.200012
2022-11-21,285.049988,287.980011,295.279999,306.019989
2022-11-22,286.690002,285.049988,287.980011,295.279999
2022-11-23,291.5,286.690002,285.049988,287.980011
2022-11-25,285.540009,291.5,286.690002,285.049988
2022-11-28,281.170013,285.540009,291.5,286.690002
2022-11-29,280.959991,281.170013,285.540009,291.5
2022-11-30,305.529999,280.959991,281.170013,285.540009
2022-12-01,316.950012,305.529999,280.959991,281.170013
2022-12-02,320.410004,316.950012,305.529999,280.959991
2022-12-05,312.589996,320.410004,316.950012,305.529999
2022-12-06,305.559998,312.589996,320.410004,316.950012
2022-12-07,308.420013,305.559998,312.589996,320.410004
2022-12-08,310.26001,308.420013,305.559998,312.589996
2022-12-09,320.01001,310.26001,308.420013,305.559998
2022-12-12,315.179993,320.01001,310.26001,308.420013
2022-12-13,320.339996,315.179993,320.01001,310.26001
2022-12-14,317.829987,320.339996,315.179993,320.01001
2022-12-15,290.410004,317.829987,320.339996,315.179993
2022-12-16,290.709991,290.410004,317.829987,320.339996
2022-12-19,288.299988,290.709991,290.410004,317.829987
2022-12-20,288.190002,288.299988,290.709991,290.410004
2022-12-21,297.959991,288.190002,288.299988,290.709991
2022-12-22,297.75,297.959991,288.190002,288.299988
2022-12-23,294.959991,297.75,297.959991,288.190002
2022-12-27,284.170013,294.959991,297.75,297.959991
2022-12-28,276.880005,284.170013,294.959991,297.75
2022-12-29,291.119995,276.880005,284.170013,294.959991
2022-12-30,294.880005,291.119995,276.880005,284.170013
2023-01-03,294.950012,294.880005,291.119995,276.880005
2023-01-04,309.410004,294.950012,294.880005,291.119995
2023-01-05,309.700012,309.410004,294.950012,294.880005
2023-01-06,315.549988,309.700012,309.410004,294.950012
2023-01-09,315.170013,315.549988,309.700012,309.410004
2023-01-10,327.540009,315.170013,315.549988,309.700012
2023-01-11,327.26001,327.540009,315.170013,315.549988
2023-01-12,330.130005,327.26001,327.540009,315.170013
2023-01-13,332.820007,330.130005,327.26001,327.540009
2023-01-17,326.220001,332.820007,330.130005,327.26001
2023-01-18,326.329987,326.220001,332.820007,330.130005
2023-01-19,315.779999,326.329987,326.220001,332.820007
2023-01-20,342.5,315.779999,326.329987,326.220001
2023-01-23,357.420013,342.5,315.779999,326.329987
2023-01-24,363.829987,357.420013,342.5,315.779999
2023-01-25,367.959991,363.829987,357.420013,342.5
2023-01-26,364.869995,367.959991,363.829987,357.420013
2023-01-27,360.769989,364.869995,367.959991,363.829987
2023-01-30,353.109985,360.769989,364.869995,367.959991
2023-01-31,353.859985,353.109985,360.769989,364.869995
2023-02-01,361.98999,353.859985,353.109985,360.769989
2023-02-02,366.890015,361.98999,353.859985,353.109985
2023-02-03,365.899994,366.890015,361.98999,353.859985
2023-02-06,361.480011,365.899994,366.890015,361.98999
2023-02-07,362.950012,361.480011,365.899994,366.890015
2023-02-08,366.829987,362.950012,361.480011,365.899994
2023-02-09,362.5,366.829987,362.950012,361.480011
2023-02-10,347.359985,362.5,366.829987,362.950012
2023-02-13,358.570007,347.359985,362.5,366.829987
2023-02-14,359.959991,358.570007,347.359985,362.5
2023-02-15,361.420013,359.959991,358.570007,347.359985
2023-02-16,350.709991,361.420013,359.959991,358.570007
2023-02-17,347.959991,350.709991,361.420013,359.959991
2023-02-21,337.5,347.959991,350.709991,361.420013
2023-02-22,334.880005,337.5,347.959991,350.709991
2023-02-23,323.649994,334.880005,337.5,347.959991
2023-02-24,317.149994,323.649994,334.880005,337.5
2023-02-27,323.029999,317.149994,323.649994,334.880005
2023-02-28,322.130005,323.029999,317.149994,323.649994
2023-03-01,313.480011,322.130005,323.029999,317.149994
2023-03-02,311.880005,313.480011,322.130005,323.029999
2023-03-03,315.179993,311.880005,313.480011,322.130005
2023-03-06,312.029999,315.179993,311.880005,313.480011
2023-03-07,308.470001,312.029999,315.179993,311.880005
2023-03-08,311.790009,308.470001,312.029999,315.179993
2023-03-09,297.779999,311.790009,308.470001,312.029999
2023-03-10,292.76001,297.779999,311.790009,308.470001
2023-03-13,293.51001,292.76001,297.779999,311.790009
2023-03-14,294.940002,293.51001,292.76001,297.779999
2023-03-15,303.790009,294.940002,293.51001,292.76001
2023-03-16,310.059998,303.790009,294.940002,293.51001
2023-03-17,303.5,310.059998,303.790009,294.940002
2023-03-20,305.130005,303.5,310.059998,303.790009
2023-03-21,305.790009,305.130005,303.5,310.059998
2023-03-22,293.899994,305.790009,305.130005,303.5
2023-03-23,320.369995,293.899994,305.790009,305.130005
2023-03-24,328.390015,320.369995,293.899994,305.790009
2023-03-27,327.660004,328.390015,320.369995,293.899994
2023-03-28,323.519989,327.660004,328.390015,320.369995
2023-03-29,332.029999,323.519989,327.660004,328.390015
2023-03-30,338.429993,332.029999,323.519989,327.660004
2023-03-31,345.480011,338.429993,332.029999,323.519989
2023-04-03,348.279999,345.480011,338.429993,332.029999
2023-04-04,346.75,348.279999,345.480011,338.429993
2023-04-05,342.350006,346.75,348.279999,345.480011
2023-04-06,339.329987,342.350006,346.75,348.279999
2023-04-10,338.98999,339.329987,342.350006,346.75
2023-04-11,338.209991,338.98999,339.329987,342.350006
2023-04-12,331.029999,338.209991,338.98999,339.329987
2023-04-13,346.190002,331.029999,338.209991,338.98999
2023-04-14,338.630005,346.190002,331.029999,338.209991
2023-04-17,332.720001,338.630005,346.190002,331.029999
2023-04-18,333.700012,332.720001,338.630005,346.190002
2023-04-19,323.119995,333.700012,332.720001,338.630005
2023-04-20,325.350006,323.119995,333.700012,332.720001
2023-04-21,327.980011,325.350006,323.119995,333.700012
2023-04-24,329.019989,327.980011,325.350006,323.119995
2023-04-25,322.549988,329.019989,327.980011,325.350006
2023-04-26,321.149994,322.549988,329.019989,327.980011
2023-04-27,325.850006,321.149994,322.549988,329.019989
2023-04-28,329.929993,325.850006,321.149994,322.549988
2023-05-01,324.119995,329.929993,325.850006,321.149994
2023-05-02,317.549988,324.119995,329.929993,325.850006
2023-05-03,319.299988,317.549988,324.119995,329.929993
2023-05-04,320.779999,319.299988,317.549988,324.119995
2023-05-05,322.76001,320.779999,319.299988,317.549988
2023-05-08,331.209991,322.76001,320.779999,319.299988
2023-05-09,332.140015,331.209991,322.76001,320.779999
2023-05-10,335.420013,332.140015,331.209991,322.76001
2023-05-11,344.76001,335.420013,332.140015,331.209991
2023-05-12,339.890015,344.76001,335.420013,332.140015
2023-05-15,335.890015,339.890015,344.76001,335.420013
2023-05-16,333.75,335.890015,339.890015,344.76001
2023-05-17,339.959991,333.75,335.890015,339.890015
2023-05-18,371.290009,339.959991,333.75,335.890015
